"","MSFT.Adjusted","AAPL.Adjusted","AMZN.Adjusted","GOOG.Adjusted","BRK.B.Adjusted","JPM.Adjusted","JNJ.Adjusted","WMT.Adjusted","XOM.Adjusted","V.Adjusted","PG.Adjusted","BAC.Adjusted","MA.Adjusted","T.Adjusted","HD.Adjusted","VZ.Adjusted","DIS.Adjusted","CVX.Adjusted","INTC.Adjusted","KO.Adjusted","UNH.Adjusted","WFC.Adjusted","BA.Adjusted","CSCO.Adjusted","CMCSA.Adjusted","MRK.Adjusted","PFE.Adjusted","PEP.Adjusted","ORCL.Adjusted","C.Adjusted"
"90",20.62822,20.40884,78.089996,242.261948,77.559998,31.542118,50.475807,46.216881,54.816788,14.169128,47.64851,28.830444,21.828035,16.500237,18.679726,18.464996,26.815889,55.744183,16.04426,17.217896,25.638258,22.559299,48.603497,18.660738,8.629538,23.203222,12.539783,48.702301,19.992802,181.534912
"91",20.910698,20.331774,76.949997,238.665421,77.080002,30.338045,50.177505,43.326427,54.193943,13.776649,47.444611,27.166977,21.169428,16.200909,18.364649,18.173786,26.389156,54.999252,16.656475,16.798023,25.037228,21.591726,48.075848,18.38781,8.53609,22.927147,12.397798,48.283081,19.896593,170.200516
"92",21.475647,21.075085,80.510002,246.58075,76.959999,31.298254,50.816711,44.011002,55.089703,14.391149,48.956261,27.796167,21.840267,16.553675,19.782511,18.653742,27.336498,55.638725,17.050545,17.233448,26.617085,22.455099,50.431709,18.910278,8.824557,23.630478,12.804391,49.27787,20.570017,178.678329
"93",21.300053,21.573528,88.089996,249.484863,78.199997,31.923149,50.89484,44.543465,54.977161,14.825261,48.815647,28.770113,22.124411,17.0187,20.637722,19.036633,27.993671,55.42778,17.156092,17.214783,26.831736,23.526871,49.510178,19.198814,8.865183,23.604187,12.830205,49.221016,20.185204,182.640778
"94",21.468014,21.967564,87.25,250.366562,76.760002,28.897732,50.923256,45.068302,54.076817,14.430793,49.455441,26.830835,21.726419,16.91715,20.615219,18.777779,27.447454,55.084957,17.254614,17.040615,27.029211,22.611401,48.997375,19.105236,8.869246,23.775084,12.726947,49.469727,20.027779,170.845566
"95",21.307692,22.28702,86.690002,249.081375,76.099998,28.128029,50.568142,44.203777,54.984211,14.739825,48.935162,24.874338,21.969164,16.730066,19.895033,18.524311,27.088999,56.8517,16.973141,17.171246,27.140841,21.800125,47.756283,18.957069,8.881434,23.492441,12.675319,49.555,20.12398,164.118698
"96",21.307692,22.289495,88.029999,251.801193,77.860001,28.81391,50.56105,44.371796,54.47776,15.108667,49.012508,26.012041,22.193089,16.633863,20.382662,18.707661,27.592545,57.07584,17.142021,17.11215,27.381248,22.455099,48.135292,19.237793,8.938314,23.623898,12.76567,49.697109,20.28141,166.606705
"97",21.23134,21.844503,86.400002,254.122482,80,29.012041,50.660469,45.341713,54.210472,15.110662,50.341351,26.460222,22.481928,16.922489,20.652731,18.853281,27.737631,55.959953,17.071661,17.12459,28.342894,22.149946,47.897488,19.424953,9.052075,23.768518,12.888288,49.881866,20.167709,170.937744
"98",21.139732,21.801001,83.110001,248.219604,78.480003,27.998487,50.490005,44.929314,53.830635,14.941191,50.109325,25.253572,22.384085,16.783514,20.225124,18.734632,27.379175,55.255905,16.895737,16.897547,27.587315,21.435427,47.295517,19.097425,8.865183,23.472723,12.675319,49.604744,19.914085,162.367783
"99",20.940443,21.569799,81.290001,244.334183,78,27.114487,50.532631,44.448154,54.829464,14.701941,49.722622,24.202059,22.446177,16.462816,19.47493,18.443424,27.097536,56.265488,16.60018,16.897547,26.591318,20.683699,46.782734,18.902477,8.73111,23.170357,12.481699,49.810795,19.730423,158.405304
"100",20.917446,21.856936,82.129997,241.594452,77.099998,28.196629,50.482906,44.570377,55.434372,14.867423,49.427315,25.244961,22.893089,16.404018,19.482435,18.578247,27.157276,57.427856,16.45944,16.903769,25.964537,21.524746,46.975941,18.894682,8.645788,22.966595,12.442979,49.633171,19.817873,161.169846
"101",20.83313,21.664272,83.260002,242.356583,76.699997,27.632696,50.624954,44.677288,56.517605,14.82954,49.146091,25.029478,22.699276,16.441435,19.932549,18.64295,27.165812,58.796135,16.220186,16.642509,26.016047,21.167486,47.228642,18.894682,8.722983,22.887711,12.501058,49.306297,19.503035,160.98555
"102",21.339018,21.975016,85.260002,244.379013,77.400002,28.707218,51.05386,45.395176,56.482437,14.771724,50.348373,26.037895,22.735031,16.660583,20.337654,19.031239,27.481594,58.517189,16.529816,16.909992,26.282217,21.852232,48.714973,19.268991,8.820494,23.183506,12.746305,49.668697,19.852863,167.159531
"103",21.20105,21.447992,82.849998,240.603165,77.330002,27.533617,50.610657,44.715466,55.364037,14.618206,49.307808,24.960527,22.035028,16.31315,19.925039,18.583633,26.969513,56.796856,16.163885,16.661171,25.166018,21.338673,47.615089,18.879089,8.45077,23.006033,12.591413,49.064709,19.424326,162.275665
"104",20.902119,21.583479,81.760002,236.194687,77.040001,27.899414,50.546322,45.059139,56.236225,14.622186,49.103909,25.012238,22.274942,16.3666,20.270126,18.464996,27.063393,56.982841,16.290552,16.645622,25.294809,21.353558,47.161751,18.801107,8.568598,23.282103,12.442979,48.815983,19.371853,164.395126
"105",21.124401,21.711508,81.730003,233.4151,77.099998,28.303312,50.903763,45.280624,56.602016,14.843501,49.258575,25.555231,22.295645,16.676617,20.382662,18.718452,27.10607,57.534138,16.47352,16.729599,25.269058,21.517302,47.949501,19.003855,8.645788,23.485867,12.313899,49.171288,19.538019,166.975296
"106",21.415667,21.595909,83.419998,236.005386,78.599998,29.629309,51.046726,45.731201,57.101414,15.082747,49.926537,27.089411,22.814062,17.227161,20.570208,19.128307,27.814447,57.906097,16.60018,16.521219,25.80998,22.648613,49.302082,19.229998,8.80018,23.926271,12.436525,49.164188,19.80039,175.821686
"107",20.917446,21.072601,80.809998,230.779984,78.040001,29.332123,50.346165,45.112595,56.278442,15.132588,49.054699,26.83946,22.820642,17.098875,20.345148,18.93956,27.609606,57.334881,16.093519,16.194649,26.144844,22.529522,48.722404,18.754316,8.605161,23.44643,12.333263,48.659695,19.179445,174.992325
"108",20.771816,20.657436,81.410004,231.756317,79.989998,29.71315,51.275452,45.555553,54.386322,14.951161,49.546848,28.123684,22.505461,17.237844,21.233997,19.322453,27.68642,55.322323,15.889449,16.16044,25.140257,23.229156,48.952808,18.52038,8.597033,22.894287,12.371984,49.356037,18.847103,176.098114
"109",20.618519,20.753151,80.769997,231.337891,80.290001,30.261839,51.118191,45.66246,54.878704,14.564374,50.21479,28.976444,21.605045,17.328718,22.187141,19.252346,27.746166,55.913479,15.157611,16.067135,25.483706,23.080297,49.101418,18.177261,8.755486,23.040482,12.391347,49.466858,18.532255,180.705612
"110",20.196951,20.039669,78.029999,224.289307,78.919998,28.890102,50.360462,45.654831,53.556309,14.055964,49.525772,26.901678,20.325474,16.879728,21.61223,18.448812,26.918304,53.947392,14.439834,16.08268,24.092745,22.08296,46.842186,17.374065,8.471087,22.708208,12.049294,48.894901,17.430292,168.633972
"111",19.660404,19.910397,79.190002,221.295532,78.239998,30.178015,50.517727,46.388016,53.190536,14.307177,49.764809,28.334682,20.83448,16.836973,21.627359,18.378708,26.764681,53.28318,14.50317,16.151108,23.792233,23.221706,46.738155,17.358473,8.373575,22.794605,11.946033,49.273819,17.552736,175.729538
"112",20.020655,19.629475,81.160004,209.190903,79.919998,31.664053,51.625713,47.350288,53.999443,13.976213,50.882713,30.53252,20.643486,17.398203,22.81501,18.93956,28.096085,53.834469,14.7565,16.602083,25.037228,24.978231,47.49617,18.224054,8.662041,23.578781,12.352624,50.289036,16.844326,187.248199
"113",20.005327,18.853838,79.040001,208.548309,79.07,30.078943,50.996666,46.68586,51.530548,13.455841,50.545242,28.58963,19.447651,17.398203,22.050978,18.99888,27.677889,52.333366,14.30613,16.757591,24.453363,23.199383,47.577919,17.912127,8.414205,22.821182,11.77178,50.760899,16.765615,173.978622
"114",20.26593,18.84515,76.739998,206.306717,77.900002,30.025595,50.918064,47.365559,52.93029,13.764879,50.89679,28.484135,20.070503,16.863697,22.013155,18.723845,27.968065,53.907555,14.186504,16.735819,25.166018,23.593857,45.861195,17.927725,8.580783,22.276245,11.745963,51.354294,16.756872,172.135681
"115",20.955769,18.974417,79.510002,216.06514,78.220001,31.740257,50.867996,48.243828,53.148357,14.145681,51.381939,29.064367,21.225887,16.86904,22.315746,18.729237,28.113152,54.996857,14.207615,17.082838,25.724123,25.194069,46.500317,17.974514,8.747359,22.588583,11.86859,51.919086,16.923044,171.490677
"116",21.170391,18.51326,78.300003,218.012833,79.599998,31.37447,50.460537,47.663403,54.512928,14.285248,51.431145,29.662186,21.058407,16.858355,21.786219,18.599817,28.386265,55.953316,14.186504,17.19326,25.423609,25.521557,47.042831,18.294231,8.820494,22.475607,12.017022,52.298027,17.150429,165.5009
"117",20.557201,17.446766,77.339996,216.119934,80.300003,28.196629,49.760002,47.067707,51.523499,13.832664,50.72102,23.341167,19.924665,16.01383,21.559288,17.925711,27.618149,53.196854,13.623552,17.272121,24.049818,23.072859,46.262505,17.452044,8.475146,21.744585,11.649154,51.726063,16.625692,140.436127
"118",19.921013,17.387098,78.730003,220.638,83.5,31.046774,49.895836,47.457188,53.760303,13.228558,50.622601,25.978586,20.210693,15.971071,20.863331,17.709997,27.746166,54.372513,13.707995,17.303665,22.993725,25.9979,45.868622,17.779554,8.345135,21.452181,11.494267,52.176479,16.581955,145.135788
"119",18.8326,15.889286,71.540001,206.4711,83.300003,27.259279,49.688515,45.54792,52.951401,12.777967,49.877312,23.912607,18.440931,15.3938,19.380657,16.857935,27.473057,53.170273,13.053555,16.612789,21.903282,24.881477,42.36084,16.999758,7.910412,20.687927,11.081221,51.247074,15.829823,129.286072
"120",19.361477,16.6674,76.5,218.720184,85,30.711456,50.70359,46.953148,54.688778,13.338213,50.137444,26.8841,19.619825,15.543458,20.386757,17.575182,28.539888,55.049976,13.553175,16.843081,22.813408,27.538568,43.185764,17.779554,8.304508,21.21958,11.610434,52.355221,16.398293,153.429276
"121",19.284832,17.515135,81,223.736374,91.900002,35.855438,50.031643,45.593739,55.997108,13.870543,49.469524,32.950153,21.186363,16.265043,20.704472,17.958071,29.350681,58.317921,13.532068,16.631716,23.002312,29.622576,44.412003,18.941475,8.414205,21.159763,11.971846,52.326611,17.552736,190.289154
"122",19.468784,16.289534,74.93,214.266876,87.099998,31.092489,48.902191,44.975121,55.483597,12.995287,47.838337,30.022627,19.041199,15.612947,19.380657,17.27318,28.087549,58.005733,13.018371,16.208981,22.770481,26.183973,43.70599,18.021299,8.076989,20.900589,11.662066,50.818085,17.272867,184.391647
"123",19.499445,15.766228,71.760002,213.833496,86,30.909594,48.716339,44.600918,54.646591,13.338213,47.303974,29.275352,18.629099,15.367077,19.108332,16.744692,27.763233,56.763638,13.109849,15.988151,22.324007,25.432234,42.591225,17.724972,7.82509,20.43539,11.623339,50.582161,17.220396,184.207291
"124",19.714058,15.998677,69.959999,216.742599,89.5,30.863873,48.74493,44.998032,54.885715,13.094977,48.330513,29.073156,18.285681,15.490008,18.926779,16.868715,27.114603,56.610886,13.159108,15.833562,21.551243,25.506664,42.628384,17.779554,7.792585,20.913879,11.610434,50.117447,17.447786,174.715836
"125",20.396235,16.39892,72.080002,218.979218,88.800003,33.11961,49.58131,45.91449,56.742672,12.879651,48.168781,30.216036,17.91028,16.072622,19.516817,17.28397,27.712029,58.098717,13.06763,16.234221,21.894691,25.395031,42.672981,18.30983,8.085112,21.51199,12.029929,50.975388,17.902557,178.862625
"126",21.001759,15.940249,70.699997,214.715195,88.5,36.762306,49.609898,46.365097,56.72863,12.369247,48.400814,32.26445,17.412565,16.035212,20.016083,17.354073,27.950994,57.753345,13.510958,16.556002,22.160866,27.769289,43.341835,18.574963,8.410143,21.345848,12.042843,51.268497,18.033754,185.681671
"127",19.169859,13.083833,63.349998,189.78862,89.160004,31.244911,47.822788,44.639103,52.093246,11.523895,46.931343,26.593981,15.809323,14.832565,18.904083,16.512791,25.373535,51.476528,12.152824,16.098562,18.030918,24.747499,41.223801,16.991961,7.31723,20.162916,11.391002,49.802872,16.415785,163.565735
"128",20.457561,14.127956,72.760002,199.512177,87.900002,35.588715,49.524094,45.738827,54.625473,12.239654,48.998447,30.769907,16.684326,14.923436,19.584902,17.305538,26.192856,54.784294,13.180222,16.682188,21.800245,27.933037,42.62096,17.592405,7.975416,20.973694,11.900857,50.953941,17.762629,188.999069
"129",20.296585,13.56363,69.580002,205.091263,91.300003,37.821587,48.458992,45.563187,55.272587,12.223704,50.109325,33.521606,16.12076,15.014303,19.607597,16.938824,26.184322,54.598328,13.032445,17.085993,21.534073,27.315279,42.078445,17.116726,7.861652,21.325911,12.223549,51.218449,17.369066,211.944366
"130",20.1203,12.442443,67.360001,194.5159,92.160004,38.282337,48.458992,44.944592,54.512928,11.482026,50.228848,31.974314,15.066053,14.950158,18.80574,16.863329,25.569826,52.844791,12.103566,16.909328,21.259323,26.169094,39.819195,16.531872,7.455367,20.667986,12.12674,50.696556,17.045477,207.336838
"131",20.173958,12.065814,67,192.73259,93,35.248951,47.293804,45.616646,54.822407,11.332496,49.933556,30.312735,15.072637,15.030334,18.011457,16.847147,25.211372,52.725239,12.180971,16.584394,20.701218,25.722509,40.004986,16.570868,7.483809,21.119896,12.262271,49.33102,17.036732,169.094742
"132",19.093206,12.198815,65.230003,184.911911,87.800003,33.789833,46.107166,44.219048,54.386322,11.041407,48.218006,28.325888,15.75099,14.356858,17.262548,16.156864,24.118937,51.038132,11.913567,16.063864,19.112778,25.037766,38.11734,15.954812,7.39534,19.963551,12.223549,47.643742,16.00474,160.432663
"133",17.805508,11.0826,58.52,172.358963,82.5,30.195829,44.670341,41.882084,53.507061,10.19805,46.5798,20.897152,14.931505,13.75821,16.559042,15.57984,22.676579,48.720036,11.273205,15.552798,17.618792,22.775145,36.62355,14.691533,6.991737,19.219242,11.391002,46.557037,14.67538,139.606796
"134",17.636881,11.16091,61.02,168.423706,78.599998,30.180471,44.577408,41.660595,54.161213,10.493127,46.474346,19.428997,15.401443,13.427015,16.01438,15.196236,21.916998,48.55397,11.435058,14.956558,16.48542,23.742712,35.449333,14.301634,6.926505,18.953409,11.055403,45.477474,14.762836,132.695572
"135",17.092678,11.030395,56,163.875748,77.099998,28.168444,41.16048,39.247265,47.830685,9.938863,42.804199,17.257517,14.663102,12.48772,15.076365,14.209826,20.312477,42.50964,10.977652,13.659961,15.283358,20.281782,33.004307,13.404853,6.649283,17.418261,10.113146,42.553364,14.176867,119.149559
"136",16.479485,12.032254,56.25,165.380112,75.599998,31.977476,39.923805,38.91124,43.863567,10.367521,41.876122,18.347654,14.287343,12.172812,14.940197,14.67015,19.663849,38.411449,10.689137,13.092113,14.896976,21.07073,31.064615,13.436045,6.261985,17.431559,9.771093,41.323662,14.587923,130.023224
"137",19.545437,13.705333,62.02,189.798584,78.900002,32.246254,44.806168,41.62241,51.403923,11.737228,44.498653,20.035606,16.348848,14.154558,16.422874,15.853837,22.804598,46.421864,11.955791,14.909232,20.074425,22.626282,34.988583,15.026851,6.918351,19.551519,10.764981,44.16198,16.494497,145.135788
"138",18.472355,12.937158,55.860001,180.67778,79.160004,31.263275,45.749756,41.576591,50.967827,11.486015,45.068157,23.32358,16.39311,14.485756,15.938732,15.864802,21.916998,45.525166,11.209871,13.795615,19.739573,24.948462,33.494812,14.457587,6.783819,19.358799,11.055403,38.892849,15.47124,171.582825
"139",17.368608,12.175198,48.720001,168.951721,75.919998,29.558435,43.276413,38.223885,43.856533,9.918924,42.058926,20.941111,14.460628,13.367291,15.000723,14.598907,19.945488,39.839508,10.548397,13.947042,18.606197,24.82193,31.458509,12.921376,5.801306,17.65086,10.500375,36.640789,13.949479,149.559021
"140",18.541334,12.664941,50.290001,175.850861,75.300003,31.094322,45.392323,41.714073,48.850613,10.580851,43.429955,21.319143,14.755395,13.823363,14.902375,15.020871,20.713608,41.911858,11.174689,14.442336,19.430468,25.231281,33.286716,13.841546,6.261985,18.734106,10.952143,37.949123,14.859037,146.518036
"141",18.342051,12.106833,50.650002,185.574417,79.519997,30.203508,44.784721,41.064919,47.858833,10.411383,43.408871,20.431208,14.761989,13.731059,15.288173,14.900311,21.123274,41.413685,10.907281,13.943891,20.941628,23.861803,33.108345,13.966316,6.208988,18.940123,10.91342,38.521099,14.885277,137.118759
"142",18.947571,12.236107,52.970001,188.951767,82.580002,31.224886,46.064289,41.568958,52.747421,10.369513,44.934566,21.451015,14.139489,14.654064,15.719362,15.886727,22.659508,46.235886,11.287279,14.656856,21.903282,23.988327,34.7136,14.785111,6.510674,20.601534,11.190935,40.580112,15.882295,139.053909
"143",17.905148,11.372221,50.23,180.697708,81.199997,30.51837,45.506706,40.988533,50.29258,10.108331,44.266632,21.072985,14.105586,13.969957,15.522679,15.349677,21.601213,44.369446,10.731358,14.521207,21.680035,24.293488,34.483227,13.927325,6.261985,19.91703,11.190935,39.321819,15.47124,130.668304
"144",16.502483,12.040955,49.990002,177.170914,78.970001,28.544735,43.905464,39.919342,45.418056,9.6717,41.577812,19.921314,13.272135,12.911218,14.728388,14.111182,19.67238,41.008522,10.259882,14.316147,20.658291,23.29615,31.889538,13.576411,5.789078,18.614483,10.803703,38.349506,15.016467,122.743416
"145",17.108006,12.210003,50.32,175.502182,77,29.06694,44.641758,40.293556,49.511799,9.633821,42.858547,20.220221,12.80785,13.714767,14.418236,14.379704,19.971096,44.349514,10.210626,13.584254,20.546671,23.318466,34.572403,13.443846,5.79723,19.172718,11.036043,38.235111,14.824059,120.808311
"146",16.832069,11.980048,48.959999,169.011505,74.260002,27.20849,43.45512,39.25491,48.562229,9.566031,41.655632,18.523476,12.301188,13.399866,14.002183,13.744014,19.296856,42.449863,10.048775,13.12681,19.670881,23.005867,33.621147,12.718624,5.328397,18.175871,10.693989,37.005409,14.168125,111.869751
"147",16.234209,11.446798,49.580002,164.129807,70.400002,26.110327,42.997612,37.933681,46.487217,9.288898,40.594257,18.048744,11.899055,13.242414,14.304771,15.130472,18.238556,40.988586,10.027665,12.937527,17.541513,22.946339,31.480797,12.54707,5.552621,17.82365,10.577819,36.812366,13.79206,108.091621
"148",17.705864,12.418826,56.040001,183.686493,70.199997,28.874949,45.885578,42.134106,52.655956,9.962787,44.740707,20.237801,12.808793,14.99069,16.316971,17.344423,20.406359,46.508202,11.160614,14.275135,19.275911,25.648079,36.348591,14.278239,6.914275,19.730959,11.500714,39.91523,15.410022,123.572739
